session,target,contrast_modulation,amplitude,presence,response_presence
2,1,0,1.425,1,1
2,1,0,1.425,0,1
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,1,1
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,1,1
2,2,0,1.425,1,1
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,1,1
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,1,1
2,2,0,1.425,1,1
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,1,0
2,2,0,1.425,1,1
2,2,0,1.425,1,1
2,2,0,1.425,1,1
2,2,0,1.425,1,0
2,2,0,1.425,1,0
2,2,0,1.425,1,0
2,2,0,1.425,1,1
2,2,0,1.425,1,0
2,2,0,1.425,1,0
2,2,1,1.05,1,1
2,2,1,1.05,0,0
2,2,1,1.05,1,0
2,2,1,1.05,1,0
2,2,1,1.05,0,1
2,2,1,1.05,1,1
2,2,1,1.05,1,0
2,2,1,1.05,0,0
2,2,1,1.05,1,0
2,2,1,1.05,1,1
2,2,1,1.05,1,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,1,1
2,2,1,1.05,0,0
2,2,1,1.05,1,1
2,2,1,1.05,1,1
2,2,1,1.05,1,1
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,1,1
2,2,1,1.05,0,0
2,2,1,1.05,1,0
2,2,1,1.05,1,1
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,1,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,1,0
2,2,1,1.05,0,0
2,2,1,1.05,1,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,1,1
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,1,1
2,2,1,1.05,1,0
2,2,1,1.05,1,0
2,2,1,1.05,1,0
2,2,1,1.05,0,0
2,2,1,1.05,1,1
2,2,1,1.05,1,1
2,2,1,1.05,1,1
2,2,1,1.05,0,1
2,2,1,1.05,1,1
2,2,1,1.05,0,0
2,2,1,1.05,1,1
2,2,1,1.05,1,1
2,2,1,1.05,0,0
2,2,1,1.05,0,0
2,2,1,1.05,1,1
2,2,0,1.425,0,1
2,2,0,1.425,1,1
2,2,0,1.425,1,1
2,2,0,1.425,1,0
2,2,0,1.425,1,1
2,2,0,1.425,1,0
2,2,0,1.425,1,1
2,2,0,1.425,0,0
2,2,0,1.425,1,1
2,2,0,1.425,0,0
2,2,0,1.425,1,1
2,2,0,1.425,1,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,1,1
2,2,0,1.425,0,0
2,2,0,1.425,0,1
2,2,0,1.425,0,0
2,2,0,1.425,1,1
2,2,0,1.425,1,1
2,2,0,1.425,1,1
2,2,0,1.425,0,1
2,2,0,1.425,0,1
2,2,0,1.425,0,1
2,2,0,1.425,1,0
2,2,0,1.425,0,0
2,2,0,1.425,0,0
2,2,0,1.425,1,1
2,2,0,1.425,0,0
2,3,0,1.425,0,0
2,3,0,1.425,0,0
2,3,0,1.425,1,1
2,3,0,1.425,0,0
2,3,0,1.425,0,0
2,3,0,1.425,0,1
2,3,0,1.425,0,0
2,3,0,1.425,1,0
2,3,0,1.425,1,1
2,3,0,1.425,1,0
2,3,0,1.425,0,0
2,3,0,1.425,1,1
2,3,0,1.425,1,0
2,3,0,1.425,0,0
2,3,0,1.425,0,0
2,3,0,1.425,0,0
2,3,0,1.425,1,1
2,3,0,1.425,1,1
2,3,0,1.425,1,1
2,3,0,1.425,0,0
2,3,0,1.425,0,0
2,3,0,1.425,1,0
2,3,0,1.425,1,0
2,3,0,1.425,1,0
2,3,0,1.425,0,0
2,3,0,1.425,0,1
2,3,0,1.425,1,0
2,3,0,1.425,0,0
2,3,0,1.425,1,1
2,3,0,1.425,1,1
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,0,0
2,3,1,1.05,0,0
2,3,1,1.05,0,1
2,3,1,1.05,1,0
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,0,1
2,3,1,1.05,1,0
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,1,0
2,3,1,1.05,0,0
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,1,1
2,3,1,1.05,1,0
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,0,1
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,1,1
2,3,1,1.05,1,0
2,3,1,1.05,1,0
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,0,1
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,0,1
2,3,1,1.05,1,1
2,3,1,1.05,1,1
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,0,0
2,3,1,1.05,1,0
2,3,1,1.05,0,0
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,0,0
2,3,1,1.05,0,1
2,3,1,1.05,1,1
2,3,1,1.05,1,0
2,3,1,1.05,1,1
2,3,1,1.05,0,0
2,3,1,1.05,1,1
2,3,1,1.05,1,0
2,3,0,1.425,1,1
2,3,0,1.425,0,0
2,3,0,1.425,1,0
2,3,0,1.425,1,1
2,3,0,1.425,0,0
2,3,0,1.425,1,1
2,3,0,1.425,1,1
2,3,0,1.425,1,0
2,3,0,1.425,0,0
2,3,0,1.425,1,1
2,3,0,1.425,1,1
2,3,0,1.425,1,0
2,3,0,1.425,0,0
2,3,0,1.425,0,0
2,3,0,1.425,1,1
2,3,0,1.425,0,0
2,3,0,1.425,1,0
2,3,0,1.425,0,1
2,3,0,1.425,0,0
2,3,0,1.425,0,1
2,3,0,1.425,0,0
2,3,0,1.425,1,0
2,3,0,1.425,1,0
2,3,0,1.425,0,0
2,3,0,1.425,0,1
2,3,0,1.425,1,1
2,3,0,1.425,0,1
2,3,0,1.425,0,0
2,3,0,1.425,1,1
2,3,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,1,0
2,4,0,1.425,1,1
2,4,0,1.425,0,1
2,4,0,1.425,1,1
2,4,0,1.425,1,1
2,4,0,1.425,0,1
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,1,0
2,4,0,1.425,0,0
2,4,0,1.425,0,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,0,0
2,4,0,1.425,0,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,0,0
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,1,1
2,4,1,1.05,0,1
2,4,1,1.05,0,1
2,4,1,1.05,0,0
2,4,1,1.05,1,0
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,1,1.05,1,1
2,4,1,1.05,1,0
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,0,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,1,1.05,1,1
2,4,1,1.05,0,1
2,4,1,1.05,0,0
2,4,1,1.05,0,0
2,4,1,1.05,0,0
2,4,1,1.05,0,0
2,4,1,1.05,0,0
2,4,1,1.05,0,0
2,4,1,1.05,1,0
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,1,1.05,1,0
2,4,1,1.05,0,0
2,4,1,1.05,1,0
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,1,1.05,0,1
2,4,1,1.05,1,1
2,4,1,1.05,0,1
2,4,1,1.05,0,0
2,4,1,1.05,0,0
2,4,1,1.05,0,1
2,4,1,1.05,0,1
2,4,1,1.05,0,0
2,4,1,1.05,0,0
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,1,1.05,0,1
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,1,1.05,1,1
2,4,1,1.05,0,0
2,4,0,1.425,1,1
2,4,0,1.425,1,0
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,0,1
2,4,0,1.425,1,1
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,1,0
2,4,0,1.425,0,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,0,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,0,1
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,4,0,1.425,1,0
2,4,0,1.425,1,1
2,4,0,1.425,1,1
2,4,0,1.425,0,0
2,4,0,1.425,0,0
2,4,0,1.425,1,1
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,1,0
2,1,0,1.95,0,1
2,1,0,1.95,1,1
2,1,0,1.95,1,0
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,0,1
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,1,0
2,1,1,1.5,0,1
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,0,1
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,0,1
2,1,1,1.5,1,1
2,1,1,1.5,1,0
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,1,0
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,1,1.5,1,0
2,1,1,1.5,1,1
2,1,1,1.5,1,1
2,1,1,1.5,0,0
2,1,1,1.5,0,0
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,1,0
2,1,0,1.95,0,0
2,1,0,1.95,1,0
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,1,0
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,0,1
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,1,0,1.95,1,1
2,1,0,1.95,0,0
2,1,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,0,1
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,0,1
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,1,0
2,2,0,1.95,1,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,1,0
2,2,0,1.95,1,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,1,0
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,1,0
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,1
2,2,1,1.5,1,1
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,1,1
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,1,1.5,0,0
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,0,1
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,0,1
2,2,0,1.95,0,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,1,0
2,2,0,1.95,1,1
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,1,0
2,2,0,1.95,0,0
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,2,0,1.95,1,1
2,3,0,1.95,0,1
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,1,1
2,3,0,1.95,1,1
2,3,0,1.95,1,1
2,3,0,1.95,1,1
2,3,0,1.95,0,1
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,1,1
2,3,0,1.95,0,1
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,1,0
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,1,1
2,3,1,1.5,1,0
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,0,1
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,1,0
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,1,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,0,1
2,3,1,1.5,1,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,0,0
2,3,1,1.5,1,1
2,3,0,1.95,1,0
2,3,0,1.95,1,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,0,1
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,1,0
2,3,0,1.95,1,0
2,3,0,1.95,1,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,0,0
2,3,0,1.95,0,0
2,3,0,1.95,1,1
2,3,0,1.95,1,1
2,3,0,1.95,1,1
2,3,0,1.95,0,1
2,3,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,1
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,0
2,4,0,1.95,1,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,1,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,1
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,1,1
2,4,1,1.5,1,0
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,0,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,0,1
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,1,1.5,1,1
2,4,1,1.5,0,0
2,4,1,1.5,0,0
2,4,1,1.5,1,1
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,1,1
2,4,0,1.95,1,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,1,1
2,4,0,1.95,0,0
2,4,0,1.95,1,1
2,4,0,1.95,1,1
2,4,0,1.95,1,1
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,0,1
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,0,2.475,1,1
2,1,0,2.475,1,0
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,1,0
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,0,2.475,0,1
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,1,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,0,1
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,1,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,1,1.95,1,0
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,0,0
2,1,1,1.95,1,0
2,1,1,1.95,0,0
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,1,1.95,1,1
2,1,0,2.475,1,1
2,1,0,2.475,1,0
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,0,1
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,0,2.475,0,1
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,0,1
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,1,1
2,1,0,2.475,1,1
2,1,0,2.475,0,0
2,1,0,2.475,0,0
2,1,0,2.475,1,0
2,1,0,2.475,1,1
2,2,0,2.475,1,1
2,2,0,2.475,0,0
2,2,0,2.475,0,0
2,2,0,2.475,1,1
2,2,0,2.475,0,0
2,2,0,2.475,0,0
2,2,0,2.475,1,0
2,2,0,2.475,1,1
2,2,0,2.475,0,1
2,2,0,2.475,0,0
2,2,0,2.475,1,1
2,2,0,2.475,1,1
2,2,0,2.475,0,1
2,2,0,2.475,1,0
2,2,0,2.475,0,0
2,2,0,2.475,1,1
2,2,0,2.475,1,1
2,2,0,2.475,0,1
2,2,0,2.475,1,1
2,2,0,2.475,1,0
2,2,0,2.475,0,0
2,2,0,2.475,1,1
2,2,0,2.475,1,1
2,2,0,2.475,0,0
2,2,0,2.475,0,0
2,2,0,2.475,1,1
2,2,0,2.475,0,0
2,2,0,2.475,0,0
2,2,0,2.475,0,0
2,2,0,2.475,1,0
